waktu_diambil,tahun,bulan,nama_provinsi,nama_kota,sandi,nama,asset,asd,kyd,Kredit yang Diberikan Tahun Sebelumnya,total_hutang,Total Hutang Tahun Sebelumnya,Laba (Rugi) Tahun-tahun Lalu Saat Ini,Laba (Rugi) Tahun-tahun Lalu Tahun Sebelumnya,laba_saat_ini,laba_tahun_lalu,npl_net,kpmm,kap,ppap,roa,cr,ldr,bopo,direksi,dewan_komisaris
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601097-PT Bank Perekonomian Rakyat Tunas Artha Jaya Abadi,601097-PT Bank Perekonomian Rakyat Tunas Artha Jaya Abadi,79526635,82928468,51179282,52031060,68710687,72029055,0,0,228796,312261,3.67,21.19,2.54,100,2.44,20.29,68.05,87.98,"Trias Nurzain, Lulut Sudiarso","I Wayan Sudharma, H.IMAM MUKHAYAT SYAH"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601088-PT Bank Perekonomian Rakyat Surya Artha Guna Mandiri,601088-PT Bank Perekonomian Rakyat Surya Artha Guna Mandiri,41773074,49950950,32143575,33112595,35935128,42863375,"-2,912,127","-1,810,638","-49,927",98213,27.34,16.75,21.12,112.56,0.08,11.49,81.86,113.25,SUGIARTO,"DITE MAHARGONO, MINAWATI PRAJITNO, ADJI PRAJITNO, MINAWATI PRAJITNO, JULIAWATI PRAJITNO, JOELIANA PRAJITNO, KHENDY IRAWAN PRAJITNO, IVI PRAJITNO"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,600125-PT Bank Perekonomian Rakyat Tulus Puji Rejeki,600125-PT Bank Perekonomian Rakyat Tulus Puji Rejeki,12809961,12763005,10408644,10250351,7444791,8130251,2700673,1976377,194732,222026,0.33,66.88,3.79,100,5.79,29.47,94.8,74.59,"NARNA WIBAWA, SH, YUNUS WIYONO, S.Kom","INDRESWARI TILA UTAMI, SE, EKO MARDIKUSWANTI , SH"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,600949-PD. BPR Bank Daerah Kab. Kediri,600949-PD. BPR Bank Daerah Kab. Kediri,124008027,108614115,78931244,79661450,98434638,83013545,1883219,3058835,500230,801149,2.73,36.14,3.59,100,3.39,41.76,82.75,78.56,"HARLY SUBAGIYO, SUGENG DARWANTO","LAURENSIUS PHYA, MOH. ERFIN FATONI, PEMERINTAH KABUPATEN KEDIRI"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,600953-PT Bank Perekonomian Rakyat Artha Pamenang,600953-PT Bank Perekonomian Rakyat Artha Pamenang,133635953,137744436,98892559,102024510,103319914,108093319,4603137,4233265,812902,517852,2.69,37.61,4.5,100,4.69,14.51,82.77,79.36,"Drs. Indarto, Fransiska Hendra","Harijanto Hiendarto, Drs. Eka Susanto Widadi Sunarso, MINTARYA"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601095-PT Bank Perekonomian Rakyat Hasta Krida Jaya,601095-PT Bank Perekonomian Rakyat Hasta Krida Jaya,15899427,13529044,11466026,9780840,11444705,9686451,2523861,1979224,180861,163369,4.86,52.14,3.85,92.89,4.2,25.17,78.24,80.84,INATU JUMAROH SH,"DRS H SUBIANTO MM, AGUS HARIYANTO, DRS H SUBIANTO MM, DRS H MARDJITO GA, KUD TANI JAYA"
5/21/2025 20:38,2021,Maret,Provinsi Jawa Timur,Kab. Nganjuk,600132-PT. BPR Artha Pamenang Warujayeng,600132-PT. BPR Artha Pamenang Warujayeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Nganjuk,602757-PT Bank Perekonomian Rakyat Anjuk Ladang Perseroda,602757-PT Bank Perekonomian Rakyat Anjuk Ladang Perseroda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601743-PT Bank Perekonomian Rakyat Tanjung Tani,601743-PT Bank Perekonomian Rakyat Tanjung Tani,30628397,35405541,23962835,30990382,24377783,28125296,2754391,3632021,196223,348224,8.87,27.29,11.39,0,3.2,27.29,86.22,86.76,"WINARKO SE, YUSUF BROJO NEGORO","BAGUS HARRY ADI, IVAN ERIC BUDHIANTO"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601132-PT Bank Perekonomian Rakyat Toeloengredjo Dasa Nusantara,601132-PT Bank Perekonomian Rakyat Toeloengredjo Dasa Nusantara,22450180,24391945,14821406,18783415,14191671,16618038,5095265,4478224,22405,154844,7.39,80,7.26,100,2.18,33.98,74.14,88.83,"Titik Hernawati, Jasno","Hilarius Hariyono, Sudjono"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,602038-PT Bank Perekonomian Rakyat Berkah Pakto,602038-PT Bank Perekonomian Rakyat Berkah Pakto,58582874,64150617,39519336,51564263,24409952,26765916,21696806,28711358,476116,1473343,15.56,101.79,13.25,100,6.58,72.56,73.32,68.82,"NOVI EKA TRISTANTI, DRS INAMULLOH","DWINITA HERAWATI, HERI PRAYITNO, IVANWAHYUDI"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600749-PT. BPR Citrahalim Raharja,600749-PT. BPR Citrahalim Raharja,0,0,0,0,0,0,0,0,0,0,51.01,553.81,3,100,9.46,0,3.22,65.83,"Sudarsono, Lani Dianawati","Himawan Susanto, Puji Ari Susanti, Yohanes Halim"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601765-PT Bank Perekonomian Rakyat Arta Nusantara Daha,601765-PT Bank Perekonomian Rakyat Arta Nusantara Daha,13586869,11618684,8767187,8099175,4159024,3392311,4796937,3891609,456903,160759,10.07,142.17,15.33,100,10.1,103.35,76.59,54.6,"ANANG SUTRISNO, SH., MH, AIRLANGGA, S.PD., MH","GUTOMO, SE., MH, HILARIUS HARIYONO, S.SI, H. GUNADI BS"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,602040-PT Bank Perekonomian Rakyat Hamindo Natamakmur,602040-PT Bank Perekonomian Rakyat Hamindo Natamakmur,12845509,13861206,6488183,6189839,9919727,13148622,"-3,250,084","-2,755,459","-73,298","-281,121",13.8,44.6,10.34,100,-2.39,28.21,54.32,113.1,"DIDIK BUDI NUGROHO,SE, HARI PRASETYO,SH","IGNATIUS EKO PURWANTO, IR BAMBANG SETIAWAN, IGNATIUS EKO PURWANTO, IR BAMBANG SETIAWAN"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601717-PT Bank Perekonomian Rakyat Agro Cipta Adiguna,601717-PT Bank Perekonomian Rakyat Agro Cipta Adiguna,20106442,18433675,15949911,14643737,15483029,14502786,2408239,1790297,124959,80377,8,30.17,9.94,100,3.64,13.36,84.45,80.89,"YULI SRIHANDAYANI, SE, SODIQ, SE","DYAN RATIH KUSUMAWATI, SE, MM, DRS. ARDAN FARID YUSUF, BAMBANG SOEMADJI HS"
5/21/2025 20:39,2021,Maret,Provinsi Jawa Timur,Kab. Nganjuk,601098-PT. BPR Kertosono Saranaartha,601098-PT. BPR Kertosono Saranaartha,9747214,9891614,1364528,2781252,3087636,3226726,"-3,390,422","-3,436,986",50000,101874,5.47,100,1.32,100,0,40.33,19.69,99.58,WAHYU NUGROHO,"MADE SUWINAYA SH M.HUM, HENDRO MOEDJIANTO, Susan Marlina, Hendro Moedjianto, Lukas SE"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Nganjuk,601698-PT Bank Perekonomian Rakyat Nagajayaraya Sentrasentosa,601698-PT Bank Perekonomian Rakyat Nagajayaraya Sentrasentosa,6966355,6011124,4549031,3919905,3148391,3029338,2128496,1691545,89468,90241,8.11,466.41,0.03,4.66,6.94,71.6,67.69,75.26,"DRA. FATMAWATI, TJITJIK SRI SULANDARI","ANDREW TANTONO, IWAN KUSUMA"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Kediri,601785-PT Bank Perekonomian Rakyat Pare Artorejo,601785-PT Bank Perekonomian Rakyat Pare Artorejo,12772221,11960331,7021017,7123042,4263906,4090339,5840107,5315555,268208,154437,3.95,123.79,6.93,100,5.4,50.63,66.34,70.72,"COKORDA RAKA WIDNYANA, SH, RIRIN SURYANTI,SE","DRS AGUS APRIYONO, PUTU YUNIARTI SUARTHA,SE, IWAN HANDOJO, EFFENDY MINTO"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600944-PT Bank Perekonomian Rakyat Anugerah Paktomas,600944-PT Bank Perekonomian Rakyat Anugerah Paktomas,22550813,23031402,12473951,17791744,10509941,11169376,5681732,7882077,119140,379949,2.94,129.85,3.92,100,3.12,92.57,59.56,82.84,"ENDANG SUGIARTI, ANTONIUS ENDRO W","HERI PRAYITNO, FITRI SRI LESTARI, MAYAN"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600958-PT BANK PERKREDITAN RAKYAT NGUNUT ARTA,600958-PT BANK PERKREDITAN RAKYAT NGUNUT ARTA,11253496,12112748,7669557,9823879,4897707,5765160,5010659,4956320,145130,191268,2.59,132.09,2.3,100,5.37,61.86,70.8,76.91,"ANING SUNINGKAT, SE, Dra. KUSTIANI","HADY BANDONO NITIUTOMO, AHMAD TRI WAHYUDI, BAMBANG SOEPRAJITNO, HADY BANDONO NITIUTOMO, LO KENDY LUMANTO"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Trenggalek,600957-PT. BPR Artha Panggung Perkasa,600957-PT. BPR Artha Panggung Perkasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600954-PT. BPR Nusamba Ngunut,600954-PT. BPR Nusamba Ngunut,104072020,89952147,69612390,65205932,89868428,75603187,6230647,6135770,463345,703590,5.62,29.66,5.36,100,4.1,13.84,70.69,90,"HIDAYATUR ROFIK, SE, SH, M.Kn, ABDUL CHOLIQ, SE","SUPRIYANTO, SE, NUR SALIM, SE"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,601764-PT Bank Perekonomian Rakyat Mitra Agung Mandiri,601764-PT Bank Perekonomian Rakyat Mitra Agung Mandiri,12288848,12814721,9881779,9774603,7846943,9037811,2771463,2129463,230442,207447,6.88,59.01,5.8,100,2.06,14.77,88.43,70.02,"Wahyu Suhardono, Niar Sufiati","Birowo Djoko Mulyono, Abdul Chamid, Kopkar Bank Yudha Bhakti"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600959-PT Bank Perekonomian Rakyat Bintang Tulungagung,600959-PT Bank Perekonomian Rakyat Bintang Tulungagung,45630980,46486929,26513531,32192669,34053852,35178460,2655834,2869956,353447,583489,3.02,55.29,3,100,5.24,15.34,61.91,75.32,"MADE ARYA IRAWAN, BANDIYAH","WELLY WIBISONO, HERRY PRASETYA, Herry Prasetya, Welly Wibisono"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,601766-PT Bank Perekonomian Rakyat Bank Tulungagung Perseroda,601766-PT Bank Perekonomian Rakyat Bank Tulungagung Perseroda,194207208,184726843,148666958,147739477,143564340,148774789,4656491,0,1945542,1911219,3.56,48.16,2.41,100,3.6,19.91,82.58,76.79,Suhermin,"Drs. Imro'atul Mufidah M.Si., Nyadin"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,601739-PT. BPR Bandung Adiartha,601739-PT. BPR Bandung Adiartha,9455999,13278610,6883473,6741761,4688816,9239436,1444870,660419,150747,207189,7.71,100,11.66,100,1.28,26.63,80.45,70.18,"Nining Endah Wahyuni, Yuyun Agus Hidayat","Susy Winarsih, Gaguk Joko Waspdodo, RAHMADIANI, Susy Winarsih, Gaguk Joko Waspodo, Edi Suswanto"
5/21/2025 20:40,2021,Maret,Provinsi Jawa Timur,Kab. Tulungagung,600956-PT Bank Perekonomian Rakyat Sumberdhana Anda,600956-PT Bank Perekonomian Rakyat Sumberdhana Anda,60385326,63725786,34275326,39998289,47842871,50825666,3983340,4262473,952149,1030681,1.31,37.21,2.37,100,5.52,20.93,62.67,75.56,"RINA SETIYAWATI, SE.MM, SAMSUL HADI, SP.","NANANG SUBANA, SE., ARWISENO, SE."
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Trenggalek,601778-PT. BPR Bangkit Prima Sejahtera,601778-PT. BPR Bangkit Prima Sejahtera,430516,589642,25152,13839,79031,93275,"-716,419","-595,724","-40,505","-16,318",0,249.48,0.38,100,-9.41,159.54,7.51,366.71,Drs.Sugito,"Sumardi, Pemkab Trenggalek"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Trenggalek,600855-PT Bank Perekonomian Rakyat Jwalita Trenggalek Perseroda,600855-PT Bank Perekonomian Rakyat Jwalita Trenggalek Perseroda,86887108,72072734,69126634,52977431,65652782,52874296,0,0,589412,419819,4.03,35.19,2.65,100,3.27,22.78,86.1,78.32,"DIDIK SAGUH WIYOSO, DWI FRAIDIANRIANI","MULYADI WR, JOKO IRIANTO"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,600747-PT. BPR Citrahalim Persada,600747-PT. BPR Citrahalim Persada,0,0,0,0,0,0,0,0,0,0,92.59,203,13.9,100,-0.5,669.61,13,102,"EDY SUBAGIYO,SE, ONGKO BUDY SANTOSA,SE","SUDJIANTO IKWAN,SE, HIMAWAN SUTANTO,SH, YOHANES HALIM, , , , , , , , , "
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,600054-PT Bank Perekonomian Rakyat Sum Adiyatra,600054-PT Bank Perekonomian Rakyat Sum Adiyatra,25831015,25083477,20786775,20038703,17505543,17290781,2811809,2336234,113663,56462,9.42,53.19,9.12,100,2.57,16.02,105.44,87.7,"EDI SISWANTO, WAHYUDI UTOMO","ERIC PRINGGO NITIUTOMO, ROCKY TANUMIHARDJO"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,601734-PT. BPR Dharmasurya Aditika,601734-PT. BPR Dharmasurya Aditika,0,0,0,0,0,0,0,0,0,0,13.88,86.54,9.38,94.12,4.41,147.01,48.44,83.49,"RINA TRIRAHAJUNINGSIH, SE","YONO SUYITNO, CHAYONO, YONO SUYITNO"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,600435-PT Bank Perekonomian Rakyat Penataran Kabupaten Blitar Perseroda,600435-PT Bank Perekonomian Rakyat Penataran Kabupaten Blitar Perseroda,33744132,33806578,25895758,23027813,29120866,27868311,"-804,516",654328,"-608,139","-751,982",21.88,21.36,24.45,100,-4.32,11.36,90.29,131.58,"Iswanto Zunaedy, Muhammad Fauzi","Rudy Purwanto, Pemkab Blitar"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,600754-PT Bank Perekonomian Rakyat Cahaya Bumi Artha,600754-PT Bank Perekonomian Rakyat Cahaya Bumi Artha,11422068,13625748,8680684,10137432,7830888,10266142,2179223,1906040,28277,69886,5.36,49.47,6.7,100,2.18,31.5,82.02,92.45,"IMAM CHOIRI, DONNY YUNIAR","SUWADJI, MUSTAIN CAHYONO, ANIF NUR CHANIFAN, M SHOFFAN"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,600955-PT. BPR Nusamba Wlingi,600955-PT. BPR Nusamba Wlingi,112995752,103829675,78659531,73868587,88725644,81705268,12272729,10689121,1518179,956086,5.16,46.7,4.43,100,1.59,19.8,73.19,71.77,"NURKALIM, DAVID JOHAN WAHYUDI","SUPRIYANTO, NUR SALIM, PT SENTRA MODAL HARMONI, PT FAJAR MAS MURNI"
5/21/2025 20:41,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,601089-PT Bank Perekonomian Rakyat Wlingi Pahalapakto,601089-PT Bank Perekonomian Rakyat Wlingi Pahalapakto,44704891,57158851,26503791,41382747,14800182,24262196,17406682,25780441,498027,1116214,7.7,113.25,8.85,100,5.88,114.49,67.24,71.63,"RIONALDO PRADANA SUHENDRO, LILIK KURNIAWATI","HERI PRAYITNO, DWI NITA HERAWATI"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,601781-PT. BPR Mulya Sri Rejeki,601781-PT. BPR Mulya Sri Rejeki,5012657,5337447,3480859,3876490,1876568,2271074,"-2,064,504","-2,114,562",29752,10094,14.61,242.3,11.57,100,1.34,39.83,40.8,93.4,"INDAH DWI WULANDARI, ANITA WULANDARI","HERRY SOEGIHARDJO, AGUNG PRIYONO"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,600756-PT Bank Perekonomian Rakyat Artanawa,600756-PT Bank Perekonomian Rakyat Artanawa,67974461,64073639,36983259,37215880,54397372,53749522,0,0,724563,817027,3.01,41.31,1.64,100,1.2,41.57,58.1,68.75,"Drs. Purnomo, Siwi Pudjiati, SH","Wahab Syaroni, Eny Wahyuningsih, Kopkar Usaha Mulya"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Blitar,601694-PT Bank Perekonomian Rakyat Hartaraya Ciptamulia,601694-PT Bank Perekonomian Rakyat Hartaraya Ciptamulia,20114732,20416503,8501634,9961435,13499390,14636043,884662,839687,125078,200618,9.94,81.33,6.25,100,4.17,16.1,46.08,78.45,TATAS MULYO WIBOWO,"IR ENDRO HERMONO, MBA, LILIK SUPRIANTO, IR. ENDRO HERMONO"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,600033-PT Bank Perekonomian Rakyat Polatama Kusuma,600033-PT Bank Perekonomian Rakyat Polatama Kusuma,104611055,82122622,65069889,65194104,95100031,74488154,0,0,261024,634468,3.27,18.28,3.13,100,2.21,34.49,66.99,84.37,"ARIE ARDIANSYAH, SE, SOFYAN YULIANTO, SE,MM","AGUNG PRIYONO, SE, LIM EDY SUGIARTO"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,601735-PT Bank Perekonomian Rakyat Caruban Indah,601735-PT Bank Perekonomian Rakyat Caruban Indah,49437366,44644365,31275064,33082149,41510141,36881534,1279624,1263736,348128,463358,3.25,23.07,1.04,100,0.82,38.64,67.6,83.3,"TOTOK HARIADI SPD MM, INDRA SE MM","HERRY SOEGIHARJO, WARSONO SE"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,600948-Perumda BPR Bank Daerah Kabupaten Madiun,600948-Perumda BPR Bank Daerah Kabupaten Madiun,235495446,196598608,166604590,149599400,193927132,156583269,6213315,6014340,1345329,1194197,1.9,30.2,2.28,100,3.75,26.42,78.69,78.83,"RULI SETIYAWATI, SH, VELLY MURDIANTO, SE","NINING LESTARI, SE, Drs. SUYADI, M.Si"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,600965-Koperasi Jasa Bank Perekonomian Rakyat Arta Kencana,600965-Koperasi Jasa Bank Perekonomian Rakyat Arta Kencana,208987277,202472963,153402634,163943316,182333829,177318859,3862775,3588944,1082590,1398444,7.06,30.01,7,100,2.25,19.26,77.55,85.96,"LILIK SULISTIJANI, SE, Drs. SUJARWO, MM, ISTIJAH, SE.MM","SUYANTI, ST, H. BUDI UTOMO, S.Pd, KUD SRI MULYO, KOPKAR BHAKTI KENCANA, KUD TANI JAYA, KUD RUKUN MAKMUR, KUD KARYA USAHA, KUD SUMBER TANI, KUD TANI MULYO, KUD HASIL TANI, KUD MADU RASA, KUD TANI UTAMA"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Magetan,601741-PT. BPR Artha Dharma,601741-PT. BPR Artha Dharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,601693-PT. BPR Sapadhana,601693-PT. BPR Sapadhana,30524673,32291193,11119539,25588802,20693005,21366494,1376016,2461905,567122,574264,8.45,93.23,5.27,100,6.22,20.28,40.1,80.5,"SURYONO SITANGGANG, SE, SUTADI, SE","BAGINDA OLOAN TARIGAN, SE, AANG KUSUMA NUGRAHA, LUCERIA SIAGIAN"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Madiun,601692-PT Bank Perekonomian Rakyat Arthaya Indotama Pusaka,601692-PT Bank Perekonomian Rakyat Arthaya Indotama Pusaka,27717201,34948940,19025645,19679726,24293681,30752334,"-821,477",100120,80733,4617,4.05,21.49,6.35,100,-2.57,20.11,86.55,115,UCOK HASIHOLAN,"TRI NURYANTO, MELANY"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Ngawi,600943-PT BPR Utomo Widodo,600943-PT BPR Utomo Widodo,34122797,67129620,23090792,53932823,53708512,54072407,3627245,6858834,"-27,607,930",577687,26.58,14.35,46.09,100,-19.1,14.56,108.2,247.5,"HJ. SUCI SUGIHARTI. SH,MM, UNGGUL DANANTI. SE","DR.H, DJOKO SUBAGYO. EC,MM, ONANG FAHAR, HJ. ULFAINUN MAYSAROH, HJ.SRI EKO RUSTIANTI"
5/21/2025 20:42,2021,Maret,Provinsi Jawa Timur,Kab. Ngawi,602470-PT Bank Perekonomian Rakyat Pundhi Arta Indonesia,602470-PT Bank Perekonomian Rakyat Pundhi Arta Indonesia,81370057,58929203,60434537,45348785,74091402,52136746,106823,0,956057,739660,3.9,12.09,3.08,100.03,1.53,23.59,79.83,71.59,"PRAYITNO,SE, EKO YUWONO YUDOSAPUTRO,SP","IR SUPRIYANTO, SUDARWATI,SE, SUJATNO,SE,MM, ENDANG PRAGAWANI"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Magetan,601096-PT Bank Perekonomian Rakyat Mulyo Raharjo,601096-PT Bank Perekonomian Rakyat Mulyo Raharjo,60707030,51713617,48153857,40856647,53613455,43128549,0,1505694,239610,225409,4.68,26.94,4.99,100,1.04,24.83,88.09,88.29,"RACHMAD RIYANTARA SUNU INDRA, SUMARTO","SITI BUDI HARTI, AMIR RUDIN, HARI WURYANTO"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Magetan,600961-PT Bank Perekonomian Rakyat Ekadharma Bhinaraharja,600961-PT Bank Perekonomian Rakyat Ekadharma Bhinaraharja,162497892,182109750,122948524,125817120,145588036,159430753,0,6715897,1559856,1413100,4.09,18.94,3.12,100,1.07,10.77,79.98,74.14,"MUHAMMAD NUF BERNADIN, SE, DWIATMODJO BAHAGIO, SP","H DWIYONO KUSWANTORO, SE, Drs. HARIYADI, MM, DR ARQOM KUSWANJONO, M.Hum"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Magetan,601742-Koperasi Bank Perekonomian Rakyat Takeran,601742-Koperasi Bank Perekonomian Rakyat Takeran,59110922,52600982,34644798,36157720,48324224,43339745,1639958,0,302313,365542,7.74,38.57,6.33,100,3.42,41.03,62.49,79.44,"MULYANI, SE. MM, DWINITA MUNFAATI, SE","HARUN SETIANTO, SE, DRS. MUHAMAD ISNAINI SUBAGYA, M.AG"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Ponorogo,600770-PT Bank Perekonomian Rakyat Aswaja,600770-PT Bank Perekonomian Rakyat Aswaja,28178712,27196508,23971302,23707093,21387022,20557551,0,0,11235,"-136,498",1.92,32.94,4.39,100,3.22,8.07,90.28,77.71,"MULYONO, SH, ANIS FITRIANA, SE","RIZQI RAHMAWATI, ST, MM, DRS. HM. SUBKI RISYA, MH, DRS HM SUBKI RISYA, MH, H. SUROSO, SH, KOP DAS PONOROGO, NU CABANG PONOROGO, HJ. LAILATUN NISFAH, Dr. HJ. S MARYAM YUSUF, M.Ag, H. SUPRIYADI, LAILA ULFAH, M. SOFWAN, SH, MM, LAINNYA"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Ponorogo,601672-PT Bank Perekonomian Rakyat Raga Surya Nuansa,601672-PT Bank Perekonomian Rakyat Raga Surya Nuansa,137646272,110096897,76544915,66404455,128113985,100486437,0,0,176791,286843,4.88,15.54,3.55,100,1.46,33.87,59.54,94.65,"H MUHAMMAD AMIR SE MM, SUDARTO SH, YUSTANTO ZAINAL ABIDIN SE","DRS H SETYO ADJI MM, H SUMANTO"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Magetan,601738-PT Bank Perekonomian Rakyat Buana Citra Sejahtera,601738-PT Bank Perekonomian Rakyat Buana Citra Sejahtera,39837712,39655694,29979557,31757900,33220867,32680046,5294451,4537682,"-985,083",130489,14.19,28.14,14.37,100,-0.93,30.97,87.35,186.11,"SUNARKO, SE, ENDRO HERJAYANTO, SPI","SITI BUDIHARTI, sharholder I, Sharholder II, Sharholder II, Sharholder IV, Sharholder V, Sharholder VI, Sharholder VII, Sharholder VIII, Sharholder IX, Sharholder X"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Ponorogo,600752-Koperasi Bank Perekonomian Rakyat Jetis,600752-Koperasi Bank Perekonomian Rakyat Jetis,28445205,26705000,12578377,12166033,21787386,20267454,0,0,108657,206522,1.46,54.42,3.66,100,2.39,62.88,49.93,81.44,"SULISTYARINI, MUHAMAD SUHADI SAg","WAHYUDI, M ICHDAHANA"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Ponorogo,601787-PT. BPR Arthaya Aditama Utama,601787-PT. BPR Arthaya Aditama Utama,0,0,0,0,0,0,0,0,0,0,2.81,11.09,3.14,99.08,-7.6,11.01,68.83,151.3,"KHOTOT DWI AMITRA, DWI YULIANA ERNAWATININGSIH","MELANY, TRI NURYANTO, RIBKAH SYLVILIA, HENDRO WIBOWO, ADELIA YOAN WIBOWO"
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Bojonegoro,601701-PT. BPR Delta Bojonegoro,601701-PT. BPR Delta Bojonegoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:43,2021,Maret,Provinsi Jawa Timur,Kab. Pacitan,600136-PT Bank Perekonomian Rakyat Puri Artha Pacitan,600136-PT Bank Perekonomian Rakyat Puri Artha Pacitan,34087113,30963939,27082041,26306531,22710128,19234692,3510454,3670246,566531,759001,1.31,43.86,2.34,99.97,17.53,25.57,84.09,55.5,"DARMADI, SARWO WIDODO","EDWIN BASKARA, HARYONO"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Pacitan,601747-PT Bank Perekonomian Rakyat Artha Mandiri Sejahtera,601747-PT Bank Perekonomian Rakyat Artha Mandiri Sejahtera,15241093,14147808,9511854,9458523,7779873,7564766,744091,0,326066,191054,6.71,67.23,5.65,100,6.19,35.72,69.63,71.17,"H ZAENAL ABIDIN SE, Drs WIJI SANYOTO","TRI NURYANTO, HARYONO"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Bojonegoro,601746-PT Bank Perekonomian Rakyat Tanah Kondang,601746-PT Bank Perekonomian Rakyat Tanah Kondang,19602916,18561706,15726867,14601594,9725118,10218831,7974030,6598827,416768,257048,2.56,75.45,3,99.99,8.23,38.68,85.46,69.44,TITIS SURJANIK,"SUHARTO HARTO, DRG, IRMA NOVITA DEWI, DRG. SUHARTO HARTO"
